mh1,mh2,sample
212.408166,3689.45524,"[-2.168267449939452, 2.611248912232506, -0.1406499674597832, 0.5559585255992934, -3.1909676933766775, 0.2812356026244913, 2.123817144574046, 1.20561710184528, -2.605163423765033, 2.588297729290348, 0.257752985797123]"
212.408166,3689.45524,"[-2.328971079221078, -3.7784912324654147, 0.5834779887227581, -1.7728433718273484, 1.760289729947944, -1.834140400178752, 0.5439343072557996, 3.844143008970036, -2.444338908021642, 2.3605958902153725, 3.80296029705438]"
212.408166,3689.45524,"[-0.48206992453690667, 0.2965282520931183, 3.2945301665837725, -3.3663768692676834, 0.2051761474655267, 1.846624757648259, 3.1931161074695034, 0.4527990007843714, 1.2195091002262979, 3.3140513646309104, 1.8549159299492946]"
212.408166,3689.45524,"[3.2393059915226043, 2.7399999603197775, 1.7301719435948364, -2.4883329897607034, 0.19548582650911772, 2.121074691979441, 3.4201062103295623, -3.9822595964790946, 3.7427489304936516, 0.8017598899588556, 3.918450870176544]"
212.408166,3689.45524,"[-1.8977260334899198, 0.5637707326244454, -2.2563434290659536, -0.6554136909111721, 2.2805933123082562, 3.0027125968355683, 2.467199412073822, -0.7022516977866209, 1.6096746801357096, 0.3391263645418183, -2.22744948797828]"
212.408166,3689.45524,"[1.19249627012094, 2.680254342877216, 1.5153420984115442, 1.2929250069156186, 2.9295101776304477, -1.2424485303455555, 1.1985371992486487, 2.082840556211738, 0.6713190037745207, -0.9874589334496671, 3.833461656196346]"
212.408166,3689.45524,"[2.914491681941775, -3.523074344644213, -0.09924641206800988, -1.5233331089454705, -3.608127554003901, 1.1553815945974337, -1.1410573622895939, 3.945225342384136, 2.932297749306703, 3.152306162567454, -1.5328828302457467]"
212.408166,3689.45524,"[3.7602327814054552, 2.9850602666173094, -1.1774760377377946, -1.2903949925548917, 0.6660713682074393, 0.34018568728765697, 0.3965466805818041, 3.8421217919382062, -2.5615250409549324, -1.0186125141813616, 1.0237144264245943]"
212.408166,3689.45524,"[2.0606774322341304, 1.612544280507457, 2.267981604034489, 1.0279034511270755, -0.8207595935838894, -3.0326235465421014, 0.2982127135746362, -2.378733547987432, 0.34885763890469335, 1.5311004546229654, -2.496787500997609]"
212.408166,3689.45524,"[-3.8888027941023244, 2.449274958644671, -0.387129508326173, -1.5259342010151755, -3.46766940710795, 2.0273339470506313, -2.856375257412224, -3.2688787316537438, 2.742967388169924, -0.29378960803801313, 2.1286423689135656]"
212.408166,3689.45524,"[3.346674414639648, -0.3389305429664198, -2.959072763792326, 1.7335149362332292, -1.2598321469019549, -1.0148080283945484, -1.170029491667318, -3.9373902843372903, 1.6333263028796727, 0.44171810945466117, -1.6995194160018725]"
212.408166,3689.45524,"[-1.3008777407244052, 2.045515854478327, -3.832561586329229, 2.153521627159517, 0.6067372695214877, -2.0290072381675897, -0.19973970934708518, 0.957498733191124, 1.7452186610552234, -2.933927977768956, 2.5572979810135177]"
212.408166,3689.45524,"[-3.609137313967472, -3.7224239746287706, 1.2843336300767865, -1.3973341943486979, 0.48291987049599694, 3.149410860937598, -2.0347402225317888, -3.209897348565425, -1.2697092231447282, 0.2896217802919372, 3.8325319878578465]"
212.408166,3689.45524,"[-3.948197473578613, -1.4521341953444242, -3.131643321226682, -3.708613710114127, -1.5840448626522825, -2.8830148186203006, -1.2499506760950085, 0.15197123009486724, -2.0631066477207405, 3.5902762737638483, 2.9497060006346523]"
212.408166,3689.45524,"[0.5260452952779531, -2.0559542044865475, 3.3281582044624827, 1.4389355205358365, -2.4990597249031374, 1.9210305611236906, 2.603139083082538, 0.5377411773530811, 2.9942262398928756, 0.7421150025028052, -3.4657020088738575]"
212.408166,3689.45524,"[3.055054938505272, 3.2999710034532104, -2.3164024361673015, 0.8699201281465605, 1.7863393419394535, 2.1411983430908563, 0.6366696216292773, 0.07287332726973439, -3.882398568161304, 1.2719299020026167, 0.5316440908620574]"
212.408166,3689.45524,"[-0.8894367392751334, -0.20454466715035835, 3.540266929123593, -1.2049119203696845, 3.148006647870268, -2.349952713866421, -1.0684084014223014, 0.8023530168628703, 3.1545643150794067, 1.8085302287572862, -0.7170070942927351]"
212.408166,3689.45524,"[1.4062675871632058, -2.085784627142397, -3.7365191736429004, -0.8788219181625188, -0.4555332107542105, -2.2296672026672475, -0.8448193879077364, 1.9984811211305606, 1.5423115942940573, -2.8694591779287917, -2.428841850032555]"
212.408166,3689.45524,"[2.8135594487585998, -3.980928932049019, -2.9517957463454945, 1.2110043159456616, -1.4161507924079553, -0.10728541304919315, -2.549463710910201, -0.002410301939563375, 2.2155814334598336, 1.6974345067334484, -1.2604787984798858]"
212.408166,3689.45524,"[3.527192146525655, -2.986596759414928, 1.5474020915055045, -3.6943417454915215, -0.7732990000786879, 1.2665464442024996, -1.6772360158675008, -0.37268707590391337, 0.7905262167014957, 1.6383008808835386, -1.7871178948517032]"
212.408166,3689.45524,"[-1.5651907076352405, -3.9542008519413434, -1.5126937156754252, 0.9812002989480586, -3.7451251090475495, -1.1646315553151503, 0.0962251740505371, -1.7428547462652446, -1.4706163903554152, -3.433409660006541, -3.1786000318113405]"
212.408166,3689.45524,"[-0.11762391718371124, 3.391059790814225, 3.447289317061358, 1.2026760787462685, -2.2034557883340975, -1.9897295366571974, -1.7649842347956426, -3.8597737012246336, 0.29875328690268077, -2.5210712380209683, 3.984510918644606]"
212.408166,3689.45524,"[0.1592330956762389, 0.16372534096917057, -0.5077373457508578, -0.4409967632549652, 2.8825015443240227, 1.6354946551198521, -1.3725172057129127, 2.225041448753294, -0.7045045839426596, -2.6360044298449408, 1.8632477481152243]"
212.408166,3689.45524,"[0.0702428457701787, 2.199437382309431, 0.0029510677881479097, -2.59805066059375, -1.4908826438929657, 1.6738354524312875, -0.55761031988746, 2.382587106567283, 3.9982594991326392, -3.5416778543429066, -3.3232832745132006]"
212.408166,3689.45524,"[1.2939394155031136, 2.1331929629090736, 1.8134781667803361, 1.8987641200481802, 0.3665487307467954, -2.8596888866485637, -1.3189715546318652, -3.563101191753354, -3.679987368449055, -2.93847397531661, -3.9955461110755337]"
212.408166,3689.45524,"[-3.064350057048614, -0.287923507806358, 2.4517513872805683, 1.0560848048029055, 1.2211639796105036, -3.548640316398231, -0.8286159172381033, -2.9619517977794914, 3.337851424157022, -0.4838832296024842, 0.07809746979223764]"
212.408166,3689.45524,"[-3.4439866859163475, -2.3749187581851885, -0.1021603378262892, 3.9793960743173127, 1.2943188515114574, -2.021467727637754, 3.9433806401696545, 0.728777384029951, -0.32216994198454163, -2.5389754052996434, 2.8781928338516396]"
212.408166,3689.45524,"[2.9789064476481872, -0.5443249319823602, 3.122053476787703, -1.18552382407763, 0.9951660483941343, -3.561184531416486, 2.0155226200780936, -0.5525315223116527, 3.6469894001223135, 0.7656668791239456, -0.32267157052015527]"
212.408166,3689.45524,"[-3.587193613005887, -1.977043839444618, 2.9143098338932623, 1.1580719558195947, -3.3561347679779736, -1.3481677155118117, 1.0811191405799123, -0.7742688835684239, -2.105934409618621, 2.997379434621279, 1.8784822226908853]"
212.408166,3689.45524,"[1.6589993545265642, -1.3757385158694317, -1.7979971907048844, 1.1714885460755253, -0.41237321039496955, 0.5409144590035115, -2.7945956643392122, -2.921412836429834, -1.9024976882207474, 1.8210014887717882, -1.3345801427515944]"
212.408166,3689.45524,"[3.597631095541555, 2.6858242432410044, -2.186056653202896, 2.0833616148460843, -1.4816634794964498, 3.2682638062811877, 2.350621435905154, 1.1830782332233092, -0.0137437013696875, -2.51207838617968, -1.8728623520805137]"
212.408166,3689.45524,"[3.749531730641454, 0.35407345589241324, -2.757717189280359, -0.7926112111206125, -0.978895381099564, 0.25443278842977524, 3.409987703654199, -0.8600203188433451, -2.583951117902963, 0.9459469864927179, -1.4131507796847087]"
212.408166,3689.45524,"[-3.71231089620394, -3.2976139688949004, 0.5435901013033302, -2.9521533398726536, -0.5746221145474353, 3.003826081681063, -1.1259192051124796, -0.7615463419307407, 0.23513171611555084, 1.7697103296125665, -2.103536330303176]"
212.408166,3689.45524,"[3.650807531689181, -1.4021768520947173, -3.3761961413987756, -1.4637168763774593, -2.8512601380717326, 1.7426132782020138, 3.862515201172558, -3.6050591829985983, -3.7958195433559467, -2.1227751466172613, 2.262846820154496]"
212.408166,3689.45524,"[-1.3270789922353732, -3.082026961717136, -2.6005354079390672, 0.07175696145761634, 2.324786751963698, -0.4522674858893412, 1.273676576062238, -2.5303413793668437, -3.088005600243039, -3.9453554600774856, -3.2445134084404916]"
212.408166,3689.45524,"[2.1842327000626103, 2.978698267075935, -2.7357083227344328, -0.7067558844552488, -0.9344604630938083, -1.830576561718778, 3.464902011298573, -1.7507108067279988, 0.8637229773690107, 3.2174028217413637, -2.8483731479285597]"
212.408166,3689.45524,"[-2.0596288899588497, 2.6104798822274544, 0.501897306331478, -2.6425388975650437, 3.096473391530089, -3.8401682222679083, 2.618846628383997, 2.4956649199589025, -0.6706739684665424, 0.1532753883586171, -0.2402591478772269]"
212.408166,3689.45524,"[-0.2480161556172229, 3.1436876775740785, 3.895662907127786, -2.5996725236529805, 0.42768880838573686, 2.2602794235740653, -0.028812439686167757, 2.3005157087444372, -1.2796925439403957, 1.785418251854062, 2.4396760858022013]"
212.408166,3689.45524,"[-0.8319585224690238, -1.4738916644707425, 2.914520411216575, -1.2761050960785312, 1.7381524200249237, -0.1590595647988966, 2.9720066609872386, -2.87250065251874, -2.492020824437181, -2.6920136255977383, 1.4641835728322494]"
212.408166,3689.45524,"[1.7093737338098478, -3.216079300694484, 1.9939296680133154, 0.010973079635555827, 1.4183677589361308, 0.47254415067366473, -2.1753007195716982, 1.5781228442456783, 2.444957506138815, -2.890403958332918, -0.7259057185714095]"
212.408166,3689.45524,"[-2.2377284788993848, -3.13088035888493, 0.41126011877656055, -2.5502849974059076, -1.732734992135029, -2.9353980207454846, 2.4607536113473154, -3.446425543089994, 0.6652618448293879, -3.999934470363179, 2.058372326544669]"
212.408166,3689.45524,"[2.5527622782533, -1.267530792945287, -2.0820342984731672, -3.4885471712300724, 2.9617499901612883, -3.5524729133892112, -2.323415677808838, 1.6874471518077359, -1.2259695894343245, 0.09949263588336699, -3.7230383683702337]"
212.408166,3689.45524,"[0.7449781474534838, -2.398689043091891, 0.7844809265858608, 0.8885753202267228, -1.0439890652105976, 0.0053982513288133305, 3.085910650527971, 0.648555442577007, -2.14852319211602, 2.958878123434361, 2.2346277072292215]"
212.408166,3689.45524,"[1.1845242062986099, -0.5728959531077225, 1.7437436952671082, 2.7159308658064214, -1.157120744623108, -2.000404717946374, 1.507156800433008, 1.3739553444110486, 2.720535562413266, -2.2946111817872135, -1.2331435028844009]"
212.408166,3689.45524,"[2.5894651908393893, -1.4709845555573065, 0.7535454474131855, 1.0817234629393395, 2.6073663391225335, -2.159020911284447, 1.0997518129892603, -3.442240849853766, 1.6536015965045348, 1.3546803828938891, -2.9116173850779647]"
212.408166,3689.45524,"[-3.3184483799972835, -3.9940596704265126, -0.2598840350626235, -0.6050226774962981, 2.4566452661541645, 0.4439084507354911, 0.027346150481277753, 3.944964921647018, 3.2572004505597265, -3.6083938203518953, -3.340493207627648]"
212.408166,3689.45524,"[0.6649948850074647, -0.22845836273662368, 2.4869509308436344, 0.17392577391214292, -1.9895010741312982, 0.3949828061262668, -1.3944303286783768, 2.3749098574006577, 0.5337942178760882, -2.110232208918175, 0.8600681084985178]"
212.408166,3689.45524,"[3.94504444471925, -2.6176940159761033, -3.268542404600036, -3.9414252957651428, 1.5813264339011974, -3.9468858779463067, 1.6934743728215267, -2.498537946983869, -2.869151316065569, -2.780585990278678, -1.6231978594184984]"
212.408166,3689.45524,"[-2.974145060991434, -0.39348238688621073, -2.2009404059074704, 2.229493574866261, -2.091951578841009, -2.7260622630382025, 1.20892079832391, 0.07320816718917023, -0.15970048408813575, -1.4153524035339986, -3.3066014445848806]"
212.408166,3689.45524,"[2.170086994981438, 0.3666375698075175, 1.1421954822828084, -2.6345971631575757, -2.4035884445036126, -1.6048436084760178, -1.1696448766821508, 1.3013290436046585, -1.5879503415063123, -3.935751190120186, 3.8030333942803756]"
212.408166,3689.45524,"[-0.02832168586620032, -1.015783745073442, -1.5382406267643427, -0.16683466907928413, -1.8300010307228352, 2.6631671859564676, 2.81865768110064, -2.8088565958471143, -2.453708871625426, -1.1189787360988408, -1.3700726319253524]"
212.408166,3689.45524,"[-2.7354380149741147, -2.3332858143215116, 3.0908524817065484, -3.7510893746119196, 3.2183290058674308, -1.7575476547516393, 1.2005700450734613, -2.8546351559681282, 3.3868308903336946, 3.1356864882046516, -1.0981127262598278]"
212.408166,3689.45524,"[0.5668777938127709, -0.13188258274609677, -0.024132675648674606, 2.7847472138715696, 0.2622754667395828, 1.7429711555440832, 1.1159962663934726, -1.399167021656373, 2.2145108301698624, -1.0324661928153178, 1.0596840997836097]"
212.408166,3689.45524,"[2.160260422083594, 3.68374912262561, 3.1399315643558596, 2.1805885741820585, 3.60715084013185, 2.6091910542909638, 0.5732616631654999, -3.086834186400071, 2.3291757495411227, 3.023034532246987, -0.6672833199905162]"
212.408166,3689.45524,"[2.496782859919392, -3.600666009525293, 0.6558293587203838, 3.226295253683632, -2.134198214389932, -3.183444915392176, 1.309164820603331, -3.29614578146568, -3.824907982417928, 3.8204375340468477, 0.40929623323848396]"
212.408166,3689.45524,"[3.592118315907469, 1.7563405491196633, -0.46353617846490547, -2.9604165163483636, -3.388705050727391, 0.8247267766726489, -0.6722863871803106, -3.4037354561493505, 3.114934652932268, -0.35570052991618617, 3.862685946230229]"
212.408166,3689.45524,"[0.7700025086997453, -1.1461486293180077, 2.5423713693176166, 0.021148608197512075, -0.1599770007075314, -0.5872818525482133, 0.45207006088840895, 1.7985895269436183, 0.9211204093249847, -1.1439190508719639, -2.5252685251549307]"
212.408166,3689.45524,"[1.4576945874944114, 2.6395040453691747, 1.8301113579322976, -1.4029402573010863, -2.5097157830502086, 2.176868165700257, -1.915325894957812, 0.3096839304235317, -0.6123211641742801, 0.3327571080281295, 1.0417079770354887]"
212.408166,3689.45524,"[-3.0901354672496097, -1.8984143498194168, -0.5252681249958417, 1.1429173333529974, -1.476939228485544, 3.2776727967967894, 2.363788686457264, -2.1433212961861186, -2.4688436131077136, 1.622497109601392, 1.8347389349666674]"
212.408166,3689.45524,"[1.507543114097639, 0.9132256805870416, 3.802050438878876, -0.4382434527801893, 0.23318262098967057, -2.8522406539127028, 3.457742285652728, 2.408468757477767, -2.8435799830059816, -2.6055495218421143, -1.1916032711545803]"
212.408166,3689.45524,"[-0.3052768129351744, 1.7607575522192525, -2.207666087043382, 3.813225732850615, -2.3086224854786686, -2.65804147466159, -3.5469317553416575, 2.896190132023957, 2.0306666330721095, -0.7148855827531699, -0.5470595676173433]"
212.408166,3689.45524,"[1.9149951897559134, -0.5604555836104392, -0.947933737426915, 0.5002258116969944, 1.8128663652778458, -1.437007910796802, -3.3503162092011456, -0.7426576697936751, 0.7419986873028304, 2.0688652897674533, 2.9880431763205717]"
212.408166,3689.45524,"[1.0232053258608529, 0.7802610735492896, -2.7940058639400265, -0.10847573839659219, 2.9386850392575683, 2.365166293156621, -2.7705474292233854, 3.4338635624811484, -2.6002727423704046, 0.7459732219935056, -0.24491104105368855]"
212.408166,3689.45524,"[0.10691128768971225, 2.1465512897999757, -1.7894064959149434, -0.8680015135363686, 3.777097941718046, 3.4097095046040593, 0.9642317041080615, 2.1083264341300305, 1.2590638856243972, 1.9752804679485951, -0.4914752427870521]"
212.408166,3689.45524,"[-0.2764518332427848, -3.2616521432667778, 3.584876681184312, 1.9339008795180161, -0.7657776812608654, -3.737062674150077, -3.862230515169559, -3.950103067268161, -0.6203174190328635, -0.8046571505090103, 3.9473285604529114]"
212.408166,3689.45524,"[-0.43028048293444865, -1.0060450266135836, -1.5350402421154543, 0.7148892238031115, 1.8302516472224069, -1.2514217732377357, -2.0674988223436523, -2.4328954934108227, 1.9498390639169711, 3.6130811401787746, 3.729827718556537]"
212.408166,3689.45524,"[-3.979751967198043, 1.8387536374208562, -3.4073154943979533, -2.6537027958538424, -0.9645598760467502, 2.393875997481172, 1.6361885769266014, -2.773662027608361, 3.840277922664357, -3.9068027327228734, -2.528894432948734]"
